ekg	sec
0.151384109049	3.49818181818
0.102899260564	3.50181818182
0.121081078746	3.50545454545
0.0968386545033	3.50909090909
0.187747745412	3.51272727273
0.142293199958	3.51636363636
0.118050775715	3.52
0.129123966007	3.52363636364
0.338950917321	3.52727272727
0.4665356242	3.53090909091
0.487747745412	3.53454545455
0.505929563594	3.53818181818
0.548353806018	3.54181818182
0.624111381776	3.54545454545
0.736232593897	3.54909090909
0.854414412079	3.55272727273
0.954414412079	3.55636363636
0.981065605712	3.56
-0.0759669497261	3.56363636364
-0.0547356624741	3.56727272727
0.479994418378	3.57090909091
0.505929563594	3.57454545455
0.507200631557	3.57818181818
0.864675775798	3.58181818182
-0.502350257192	3.58545454545
-0.530434072769	3.58909090909
-0.514272456608	3.59272727273
-0.491040133375	3.59636363636
-0.460737103072	3.6
-0.543565385901	3.60363636364
-0.76266300114	3.60727272727
